gene_id,expression,sample_id,mag_id
MAG016_MAG016_MAG016_15_18,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_19,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_2,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_20,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_21,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_22,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_23,6.058642793,EX01,MAG016
MAG016_MAG016_MAG016_15_24,0.537888665,EX01,MAG016
MAG016_MAG016_MAG016_15_25,1.138856481,EX01,MAG016
MAG016_MAG016_MAG016_15_26,0.042190137,EX01,MAG016
MAG016_MAG016_MAG016_15_27,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_28,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_29,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_3,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_30,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_31,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_32,0.142697366,EX01,MAG016
MAG016_MAG016_MAG016_15_33,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_34,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_35,0.831037888,EX01,MAG016
MAG016_MAG016_MAG016_15_36,33.50525918,EX01,MAG016
MAG016_MAG016_MAG016_15_37,3.773531537,EX01,MAG016
MAG016_MAG016_MAG016_15_38,2.076398902,EX01,MAG016
MAG016_MAG016_MAG016_15_39,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_4,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_40,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_41,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_42,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_43,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_44,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_45,0.020301252,EX01,MAG016
MAG016_MAG016_MAG016_15_46,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_47,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_48,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_49,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_5,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_50,0.174271557,EX01,MAG016
MAG016_MAG016_MAG016_15_51,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_52,0.012533055,EX01,MAG016
MAG016_MAG016_MAG016_15_53,0.447411273,EX01,MAG016
MAG016_MAG016_MAG016_15_54,0.469270101,EX01,MAG016
MAG016_MAG016_MAG016_15_55,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_56,0.41707417,EX01,MAG016
MAG016_MAG016_MAG016_15_57,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_58,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_59,0.008443351,EX01,MAG016
MAG016_MAG016_MAG016_15_6,3.816065675,EX01,MAG016
MAG016_MAG016_MAG016_15_60,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_61,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_62,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_63,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_64,2.223969954,EX01,MAG016
MAG016_MAG016_MAG016_15_65,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_66,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_67,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_68,40.48179979,EX01,MAG016
MAG016_MAG016_MAG016_15_69,9.070047183,EX01,MAG016
MAG016_MAG016_MAG016_15_7,1.339451633,EX01,MAG016
MAG016_MAG016_MAG016_15_70,9.109082132,EX01,MAG016
MAG016_MAG016_MAG016_15_71,3.325450082,EX01,MAG016
MAG016_MAG016_MAG016_15_72,0.008957354,EX01,MAG016
MAG016_MAG016_MAG016_15_73,0.004610756,EX01,MAG016
MAG016_MAG016_MAG016_15_74,1.357581586,EX01,MAG016
MAG016_MAG016_MAG016_15_75,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_76,2.004803777,EX01,MAG016
MAG016_MAG016_MAG016_15_77,0.032492347,EX01,MAG016
MAG016_MAG016_MAG016_15_78,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_79,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_8,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_80,0.277100477,EX01,MAG016
MAG016_MAG016_MAG016_15_81,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_82,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_83,0.0,EX01,MAG016
MAG016_MAG016_MAG016_15_84,246.1881635,EX01,MAG016
MAG016_MAG016_MAG016_15_9,0.0,EX01,MAG016
MAG016_MAG016_MAG016_16_1,2.389422528,EX01,MAG016
MAG016_MAG016_MAG016_16_10,0.735791043,EX01,MAG016
MAG016_MAG016_MAG016_16_11,20.14061025,EX01,MAG016
MAG016_MAG016_MAG016_16_12,2.047107612,EX01,MAG016
MAG016_MAG016_MAG016_16_13,0.0,EX01,MAG016
MAG016_MAG016_MAG016_16_14,0.0,EX01,MAG016
MAG016_MAG016_MAG016_16_15,0.292605922,EX01,MAG016
MAG016_MAG016_MAG016_16_16,0.069248639,EX01,MAG016
MAG016_MAG016_MAG016_16_17,0.998881546,EX01,MAG016
MAG016_MAG016_MAG016_16_18,0.112641232,EX01,MAG016
MAG016_MAG016_MAG016_16_19,0.204512669,EX01,MAG016
MAG016_MAG016_MAG016_16_2,3.721911665,EX01,MAG016
MAG016_MAG016_MAG016_16_20,0.0,EX01,MAG016
MAG016_MAG016_MAG016_16_21,0.0,EX01,MAG016
MAG016_MAG016_MAG016_16_22,0.0,EX01,MAG016
MAG016_MAG016_MAG016_16_23,0.0,EX01,MAG016
MAG016_MAG016_MAG016_16_24,1.844401928,EX01,MAG016
MAG016_MAG016_MAG016_16_25,4.744322527,EX01,MAG016
MAG016_MAG016_MAG016_16_26,2.137194159,EX01,MAG016
MAG016_MAG016_MAG016_16_27,0.415605429,EX01,MAG016
MAG016_MAG016_MAG016_16_28,9.250116253,EX01,MAG016
MAG016_MAG016_MAG016_16_29,1.346252561,EX01,MAG016
MAG016_MAG016_MAG016_16_3,0.0,EX01,MAG016
MAG016_MAG016_MAG016_16_30,0.0,EX01,MAG016
MAG016_MAG016_MAG016_16_31,0.072869319,EX01,MAG016
MAG016_MAG016_MAG016_16_32,0.004830583,EX01,MAG016
MAG016_MAG016_MAG016_16_33,0.20293773,EX01,MAG016
MAG016_MAG016_MAG016_16_34,0.342266465,EX01,MAG016
MAG016_MAG016_MAG016_16_35,0.0,EX01,MAG016
MAG016_MAG016_MAG016_16_36,0.506632504,EX01,MAG016
MAG016_MAG016_MAG016_16_37,0.014715173,EX01,MAG016
MAG016_MAG016_MAG016_16_38,5.019110417,EX01,MAG016
MAG016_MAG016_MAG016_16_39,0.0,EX01,MAG016
MAG016_MAG016_MAG016_16_4,0.0,EX01,MAG016
MAG016_MAG016_MAG016_16_40,0.406874372,EX01,MAG016
MAG016_MAG016_MAG016_16_41,0.0,EX01,MAG016
MAG016_MAG016_MAG016_16_42,0.399020007,EX01,MAG016
MAG016_MAG016_MAG016_16_43,0.0,EX01,MAG016
MAG016_MAG016_MAG016_16_44,0.0,EX01,MAG016
MAG016_MAG016_MAG016_16_45,0.0,EX01,MAG016
MAG016_MAG016_MAG016_16_46,0.0,EX01,MAG016
MAG016_MAG016_MAG016_16_47,0.215754179,EX01,MAG016
MAG016_MAG016_MAG016_16_48,0.0,EX01,MAG016
MAG016_MAG016_MAG016_16_49,0.492262641,EX01,MAG016
MAG016_MAG016_MAG016_16_5,0.0,EX01,MAG016
MAG016_MAG016_MAG016_16_50,0.0,EX01,MAG016
MAG016_MAG016_MAG016_16_51,0.0,EX01,MAG016
MAG016_MAG016_MAG016_16_52,0.0,EX01,MAG016
MAG016_MAG016_MAG016_16_53,0.0,EX01,MAG016
MAG016_MAG016_MAG016_16_54,1.049247687,EX01,MAG016
MAG016_MAG016_MAG016_16_55,0.376101456,EX01,MAG016
MAG016_MAG016_MAG016_16_6,0.0,EX01,MAG016
MAG016_MAG016_MAG016_16_7,0.0,EX01,MAG016
MAG016_MAG016_MAG016_16_8,0.516150137,EX01,MAG016
MAG016_MAG016_MAG016_16_9,0.044596613,EX01,MAG016
MAG016_MAG016_MAG016_17_1,0.0,EX01,MAG016
MAG016_MAG016_MAG016_17_10,0.0,EX01,MAG016
MAG016_MAG016_MAG016_17_11,0.0,EX01,MAG016
MAG016_MAG016_MAG016_17_12,0.0,EX01,MAG016
MAG016_MAG016_MAG016_17_2,0.0,EX01,MAG016
MAG016_MAG016_MAG016_17_3,0.0,EX01,MAG016
MAG016_MAG016_MAG016_17_4,0.0,EX01,MAG016
MAG016_MAG016_MAG016_17_5,3.9804438,EX01,MAG016
MAG016_MAG016_MAG016_17_6,7.117851133,EX01,MAG016
MAG016_MAG016_MAG016_17_7,9.639502316,EX01,MAG016
MAG016_MAG016_MAG016_17_8,0.41878964,EX01,MAG016
MAG016_MAG016_MAG016_17_9,0.0,EX01,MAG016
MAG016_MAG016_MAG016_18_1,0.0,EX01,MAG016
MAG016_MAG016_MAG016_18_10,0.016924129,EX01,MAG016
MAG016_MAG016_MAG016_18_11,0.0,EX01,MAG016
MAG016_MAG016_MAG016_18_12,0.0,EX01,MAG016
MAG016_MAG016_MAG016_18_13,0.002560287,EX01,MAG016
MAG016_MAG016_MAG016_18_14,0.036959433,EX01,MAG016
MAG016_MAG016_MAG016_18_15,0.070892556,EX01,MAG016
MAG016_MAG016_MAG016_18_16,0.677468882,EX01,MAG016
MAG016_MAG016_MAG016_18_17,0.065320602,EX01,MAG016
MAG016_MAG016_MAG016_18_18,0.0,EX01,MAG016
MAG016_MAG016_MAG016_18_19,0.0,EX01,MAG016
MAG016_MAG016_MAG016_18_2,0.07210751,EX01,MAG016
MAG016_MAG016_MAG016_18_20,0.0,EX01,MAG016
MAG016_MAG016_MAG016_18_21,0.0,EX01,MAG016
MAG016_MAG016_MAG016_18_22,0.0,EX01,MAG016
MAG016_MAG016_MAG016_18_23,0.012210021,EX01,MAG016
MAG016_MAG016_MAG016_18_24,0.142697363,EX01,MAG016
MAG016_MAG016_MAG016_18_25,0.991573362,EX01,MAG016
MAG016_MAG016_MAG016_18_3,0.0,EX01,MAG016
MAG016_MAG016_MAG016_18_4,0.0,EX01,MAG016
MAG016_MAG016_MAG016_18_5,0.0,EX01,MAG016
MAG016_MAG016_MAG016_18_6,0.0,EX01,MAG016
MAG016_MAG016_MAG016_18_7,1.656325749,EX01,MAG016
MAG016_MAG016_MAG016_18_8,0.009726531,EX01,MAG016
MAG016_MAG016_MAG016_18_9,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_1,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_10,4.744843646,EX01,MAG016
MAG016_MAG016_MAG016_19_100,1.023646086,EX01,MAG016
MAG016_MAG016_MAG016_19_101,0.127698913,EX01,MAG016
MAG016_MAG016_MAG016_19_102,2.161248795,EX01,MAG016
MAG016_MAG016_MAG016_19_103,0.466005181,EX01,MAG016
MAG016_MAG016_MAG016_19_104,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_105,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_106,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_107,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_108,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_109,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_11,1.319381225,EX01,MAG016
MAG016_MAG016_MAG016_19_110,0.003245135,EX01,MAG016
MAG016_MAG016_MAG016_19_111,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_112,16.06550177,EX01,MAG016
MAG016_MAG016_MAG016_19_113,1.722244495,EX01,MAG016
MAG016_MAG016_MAG016_19_114,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_115,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_116,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_117,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_118,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_119,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_12,0.264153196,EX01,MAG016
MAG016_MAG016_MAG016_19_120,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_121,1.026774998,EX01,MAG016
MAG016_MAG016_MAG016_19_122,0.860448241,EX01,MAG016
MAG016_MAG016_MAG016_19_123,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_124,0.797813916,EX01,MAG016
MAG016_MAG016_MAG016_19_125,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_126,0.005694192,EX01,MAG016
MAG016_MAG016_MAG016_19_127,0.006734433,EX01,MAG016
MAG016_MAG016_MAG016_19_128,0.023451481,EX01,MAG016
MAG016_MAG016_MAG016_19_129,0.170316645,EX01,MAG016
MAG016_MAG016_MAG016_19_13,1.167592003,EX01,MAG016
MAG016_MAG016_MAG016_19_130,0.164983334,EX01,MAG016
MAG016_MAG016_MAG016_19_131,0.208603985,EX01,MAG016
MAG016_MAG016_MAG016_19_132,0.99806028,EX01,MAG016
MAG016_MAG016_MAG016_19_133,2.361157682,EX01,MAG016
MAG016_MAG016_MAG016_19_134,0.005762167,EX01,MAG016
MAG016_MAG016_MAG016_19_135,0.953218096,EX01,MAG016
MAG016_MAG016_MAG016_19_136,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_137,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_138,0.126509049,EX01,MAG016
MAG016_MAG016_MAG016_19_139,0.136823227,EX01,MAG016
MAG016_MAG016_MAG016_19_14,0.441432576,EX01,MAG016
MAG016_MAG016_MAG016_19_140,0.357646308,EX01,MAG016
MAG016_MAG016_MAG016_19_141,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_142,3.022176748,EX01,MAG016
MAG016_MAG016_MAG016_19_143,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_144,1.522671344,EX01,MAG016
MAG016_MAG016_MAG016_19_145,1.238104026,EX01,MAG016
MAG016_MAG016_MAG016_19_146,0.123630142,EX01,MAG016
MAG016_MAG016_MAG016_19_147,26.62300793,EX01,MAG016
MAG016_MAG016_MAG016_19_148,1.036862701,EX01,MAG016
MAG016_MAG016_MAG016_19_149,0.749462532,EX01,MAG016
MAG016_MAG016_MAG016_19_15,11.05415169,EX01,MAG016
MAG016_MAG016_MAG016_19_150,1.026208644,EX01,MAG016
MAG016_MAG016_MAG016_19_151,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_152,3.196547299,EX01,MAG016
MAG016_MAG016_MAG016_19_153,8.074962377,EX01,MAG016
MAG016_MAG016_MAG016_19_154,24.21359111,EX01,MAG016
MAG016_MAG016_MAG016_19_155,0.506056256,EX01,MAG016
MAG016_MAG016_MAG016_19_156,0.006614309,EX01,MAG016
MAG016_MAG016_MAG016_19_157,3.732010796,EX01,MAG016
MAG016_MAG016_MAG016_19_158,0.00364689,EX01,MAG016
MAG016_MAG016_MAG016_19_159,2.054025172,EX01,MAG016
MAG016_MAG016_MAG016_19_16,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_160,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_161,3.895562583,EX01,MAG016
MAG016_MAG016_MAG016_19_162,0.267769721,EX01,MAG016
MAG016_MAG016_MAG016_19_163,2.000605174,EX01,MAG016
MAG016_MAG016_MAG016_19_164,0.834652867,EX01,MAG016
MAG016_MAG016_MAG016_19_165,7.095527042,EX01,MAG016
MAG016_MAG016_MAG016_19_166,4.174948782,EX01,MAG016
MAG016_MAG016_MAG016_19_167,1.260849329,EX01,MAG016
MAG016_MAG016_MAG016_19_168,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_169,0.122768368,EX01,MAG016
MAG016_MAG016_MAG016_19_17,3.443006883,EX01,MAG016
MAG016_MAG016_MAG016_19_18,2.380224014,EX01,MAG016
MAG016_MAG016_MAG016_19_19,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_2,1.235360862,EX01,MAG016
MAG016_MAG016_MAG016_19_20,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_21,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_22,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_23,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_24,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_25,13.41272453,EX01,MAG016
MAG016_MAG016_MAG016_19_26,4.592863571,EX01,MAG016
MAG016_MAG016_MAG016_19_27,10.16692713,EX01,MAG016
MAG016_MAG016_MAG016_19_28,1.316304697,EX01,MAG016
MAG016_MAG016_MAG016_19_29,1.182934649,EX01,MAG016
MAG016_MAG016_MAG016_19_3,4.081860903,EX01,MAG016
MAG016_MAG016_MAG016_19_30,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_31,0.712744137,EX01,MAG016
MAG016_MAG016_MAG016_19_32,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_33,1.406868506,EX01,MAG016
MAG016_MAG016_MAG016_19_34,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_35,2.275967224,EX01,MAG016
MAG016_MAG016_MAG016_19_36,1.076064404,EX01,MAG016
MAG016_MAG016_MAG016_19_37,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_38,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_39,0.226143572,EX01,MAG016
MAG016_MAG016_MAG016_19_4,1.030024213,EX01,MAG016
MAG016_MAG016_MAG016_19_40,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_41,0.141709293,EX01,MAG016
MAG016_MAG016_MAG016_19_42,0.015028231,EX01,MAG016
MAG016_MAG016_MAG016_19_43,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_44,4.412248012,EX01,MAG016
MAG016_MAG016_MAG016_19_45,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_46,2.995504843,EX01,MAG016
MAG016_MAG016_MAG016_19_47,25.51291086,EX01,MAG016
MAG016_MAG016_MAG016_19_48,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_49,13.79098561,EX01,MAG016
MAG016_MAG016_MAG016_19_5,0.066610523,EX01,MAG016
MAG016_MAG016_MAG016_19_50,13.93860782,EX01,MAG016
MAG016_MAG016_MAG016_19_51,4.383957948,EX01,MAG016
MAG016_MAG016_MAG016_19_52,4.598413659,EX01,MAG016
MAG016_MAG016_MAG016_19_53,0.241373372,EX01,MAG016
MAG016_MAG016_MAG016_19_54,0.515221333,EX01,MAG016
MAG016_MAG016_MAG016_19_55,2.00250363,EX01,MAG016
MAG016_MAG016_MAG016_19_56,0.003373086,EX01,MAG016
MAG016_MAG016_MAG016_19_57,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_58,4.637562586,EX01,MAG016
MAG016_MAG016_MAG016_19_59,0.300852556,EX01,MAG016
MAG016_MAG016_MAG016_19_6,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_60,5.12480092,EX01,MAG016
MAG016_MAG016_MAG016_19_61,1.278553984,EX01,MAG016
MAG016_MAG016_MAG016_19_62,0.891886926,EX01,MAG016
MAG016_MAG016_MAG016_19_63,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_64,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_65,0.702901646,EX01,MAG016
MAG016_MAG016_MAG016_19_66,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_67,3.519523705,EX01,MAG016
MAG016_MAG016_MAG016_19_68,0.739370027,EX01,MAG016
MAG016_MAG016_MAG016_19_69,11.23747787,EX01,MAG016
MAG016_MAG016_MAG016_19_7,112.250684,EX01,MAG016
MAG016_MAG016_MAG016_19_70,1.575396119,EX01,MAG016
MAG016_MAG016_MAG016_19_71,2.44749514,EX01,MAG016
MAG016_MAG016_MAG016_19_72,2.229719396,EX01,MAG016
MAG016_MAG016_MAG016_19_73,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_74,18.62729582,EX01,MAG016
MAG016_MAG016_MAG016_19_75,1.673210472,EX01,MAG016
MAG016_MAG016_MAG016_19_76,5.027687649,EX01,MAG016
MAG016_MAG016_MAG016_19_77,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_78,5.894921231,EX01,MAG016
MAG016_MAG016_MAG016_19_79,5.942175781,EX01,MAG016
MAG016_MAG016_MAG016_19_8,8.410635419,EX01,MAG016
MAG016_MAG016_MAG016_19_80,2.483725151,EX01,MAG016
MAG016_MAG016_MAG016_19_81,5.875706811,EX01,MAG016
MAG016_MAG016_MAG016_19_82,4.502893911,EX01,MAG016
MAG016_MAG016_MAG016_19_83,5.126049828,EX01,MAG016
MAG016_MAG016_MAG016_19_84,0.342324864,EX01,MAG016
MAG016_MAG016_MAG016_19_85,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_86,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_87,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_88,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_89,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_9,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_90,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_91,0.009629078,EX01,MAG016
MAG016_MAG016_MAG016_19_92,0.002726228,EX01,MAG016
MAG016_MAG016_MAG016_19_93,0.40965566,EX01,MAG016
MAG016_MAG016_MAG016_19_94,1.935601063,EX01,MAG016
MAG016_MAG016_MAG016_19_95,2.490583632,EX01,MAG016
MAG016_MAG016_MAG016_19_96,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_97,0.0,EX01,MAG016
MAG016_MAG016_MAG016_19_98,21.05725329,EX01,MAG016
MAG016_MAG016_MAG016_19_99,0.0,EX01,MAG016
MAG016_MAG016_MAG016_1_1,0.006016087,EX01,MAG016
MAG016_MAG016_MAG016_1_2,0.001520847,EX01,MAG016
MAG016_MAG016_MAG016_20_1,0.275128971,EX01,MAG016
MAG016_MAG016_MAG016_20_10,0.0,EX01,MAG016
MAG016_MAG016_MAG016_20_11,0.013371651,EX01,MAG016
MAG016_MAG016_MAG016_20_12,0.324811367,EX01,MAG016
MAG016_MAG016_MAG016_20_13,0.212147912,EX01,MAG016
MAG016_MAG016_MAG016_20_14,2.607510842,EX01,MAG016
MAG016_MAG016_MAG016_20_15,0.0,EX01,MAG016
MAG016_MAG016_MAG016_20_16,5.342809397,EX01,MAG016
MAG016_MAG016_MAG016_20_17,0.0,EX01,MAG016
MAG016_MAG016_MAG016_20_18,0.203639191,EX01,MAG016
MAG016_MAG016_MAG016_20_19,5.179165011,EX01,MAG016
MAG016_MAG016_MAG016_20_2,0.085450302,EX01,MAG016
MAG016_MAG016_MAG016_20_20,3.016933998,EX01,MAG016
MAG016_MAG016_MAG016_20_21,2.424205856,EX01,MAG016
MAG016_MAG016_MAG016_20_22,12.68825373,EX01,MAG016
MAG016_MAG016_MAG016_20_23,1.425902216,EX01,MAG016
MAG016_MAG016_MAG016_20_24,5.129859604,EX01,MAG016
MAG016_MAG016_MAG016_20_25,0.0,EX01,MAG016
MAG016_MAG016_MAG016_20_26,1.836634259,EX01,MAG016
MAG016_MAG016_MAG016_20_27,3.253630813,EX01,MAG016
MAG016_MAG016_MAG016_20_28,2.07896028,EX01,MAG016
MAG016_MAG016_MAG016_20_29,3.556438459,EX01,MAG016
MAG016_MAG016_MAG016_20_3,0.002054512,EX01,MAG016
MAG016_MAG016_MAG016_20_30,0.064008981,EX01,MAG016
MAG016_MAG016_MAG016_20_31,0.0,EX01,MAG016
MAG016_MAG016_MAG016_20_32,0.348695206,EX01,MAG016
MAG016_MAG016_MAG016_20_33,0.010713253,EX01,MAG016
MAG016_MAG016_MAG016_20_34,1.905097118,EX01,MAG016
MAG016_MAG016_MAG016_20_35,11.37364177,EX01,MAG016
MAG016_MAG016_MAG016_20_36,0.0,EX01,MAG016
MAG016_MAG016_MAG016_20_37,0.0,EX01,MAG016
MAG016_MAG016_MAG016_20_38,2.356414349,EX01,MAG016
MAG016_MAG016_MAG016_20_39,0.0,EX01,MAG016
MAG016_MAG016_MAG016_20_4,0.076464791,EX01,MAG016
MAG016_MAG016_MAG016_20_40,0.0,EX01,MAG016
MAG016_MAG016_MAG016_20_41,0.0,EX01,MAG016
MAG016_MAG016_MAG016_20_42,0.583720789,EX01,MAG016
MAG016_MAG016_MAG016_20_43,0.0,EX01,MAG016
MAG016_MAG016_MAG016_20_44,0.518545289,EX01,MAG016
MAG016_MAG016_MAG016_20_45,0.0,EX01,MAG016
MAG016_MAG016_MAG016_20_46,0.0,EX01,MAG016
MAG016_MAG016_MAG016_20_47,0.054414857,EX01,MAG016
MAG016_MAG016_MAG016_20_48,0.006776843,EX01,MAG016
MAG016_MAG016_MAG016_20_49,0.27332577,EX01,MAG016
MAG016_MAG016_MAG016_20_5,0.0,EX01,MAG016
MAG016_MAG016_MAG016_20_6,0.0,EX01,MAG016
MAG016_MAG016_MAG016_20_7,0.35455231,EX01,MAG016
MAG016_MAG016_MAG016_20_8,0.033914865,EX01,MAG016
MAG016_MAG016_MAG016_20_9,0.291328731,EX01,MAG016
MAG016_MAG016_MAG016_21_1,0.0,EX01,MAG016
MAG016_MAG016_MAG016_21_10,0.105993922,EX01,MAG016
MAG016_MAG016_MAG016_21_11,0.466113651,EX01,MAG016
MAG016_MAG016_MAG016_21_12,1.063901562,EX01,MAG016
MAG016_MAG016_MAG016_21_13,2.118565761,EX01,MAG016
MAG016_MAG016_MAG016_21_14,1.477517809,EX01,MAG016
MAG016_MAG016_MAG016_21_15,0.0,EX01,MAG016
MAG016_MAG016_MAG016_21_16,0.0,EX01,MAG016
MAG016_MAG016_MAG016_21_17,2.330569112,EX01,MAG016
MAG016_MAG016_MAG016_21_18,0.0,EX01,MAG016
MAG016_MAG016_MAG016_21_19,0.0,EX01,MAG016
MAG016_MAG016_MAG016_21_2,4.699235199,EX01,MAG016
MAG016_MAG016_MAG016_21_20,0.0,EX01,MAG016
MAG016_MAG016_MAG016_21_21,14.89157689,EX01,MAG016
MAG016_MAG016_MAG016_21_22,0.451186963,EX01,MAG016
MAG016_MAG016_MAG016_21_23,0.394074712,EX01,MAG016
MAG016_MAG016_MAG016_21_24,0.678361385,EX01,MAG016
MAG016_MAG016_MAG016_21_25,2.234103651,EX01,MAG016
MAG016_MAG016_MAG016_21_26,0.462561368,EX01,MAG016
MAG016_MAG016_MAG016_21_27,0.0,EX01,MAG016
MAG016_MAG016_MAG016_21_28,0.0,EX01,MAG016
MAG016_MAG016_MAG016_21_29,4.396566969,EX01,MAG016
MAG016_MAG016_MAG016_21_3,3.306587611,EX01,MAG016
MAG016_MAG016_MAG016_21_30,0.0,EX01,MAG016
MAG016_MAG016_MAG016_21_31,0.0,EX01,MAG016
MAG016_MAG016_MAG016_21_32,0.0,EX01,MAG016
MAG016_MAG016_MAG016_21_4,4.070611059,EX01,MAG016
MAG016_MAG016_MAG016_21_5,0.515781916,EX01,MAG016
MAG016_MAG016_MAG016_21_6,0.016580065,EX01,MAG016
MAG016_MAG016_MAG016_21_7,0.0,EX01,MAG016
MAG016_MAG016_MAG016_21_8,0.827941366,EX01,MAG016
MAG016_MAG016_MAG016_21_9,1.65181198,EX01,MAG016
MAG016_MAG016_MAG016_22_1,0.0,EX01,MAG016
MAG016_MAG016_MAG016_22_10,2.301505445,EX01,MAG016
